Ad group name,Ad group,Ad ID,Ad name,Campaign ID,Campaign name,Date,Earned impressions,Earned link clicks,Earned saves,Impressions,Link clicks,Paid impressions,Paid link clicks,Paid saves,Paid video played at 100%,Paid video played at 25%,Paid video played at 75%,Paid video played at 95%,Spend in account currency
4.22.19_5.31.19_FJ 2019_DMA_Awareness_Both_25-54_All,AG2680063699238,PP687201105177,Awareness | Breakfast Sausage Stuffed Pepp,C626740568651,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_4.22.19_5.31.19,05/04/2021,17,0,0,17,0,0,0,0,0,0,0,0,0.0
4.22.19_5.31.19_FJ 2019_DMA_Awareness_Both_25-54_All,AG2680063699238,PP687201105177,Awareness | Breakfast Sausage Stuffed Pepp,C626740568651,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_4.22.19_5.31.19,05/05/2021,12,5,0,12,5,0,0,0,0,0,0,0,0.0
4.22.19_5.31.19_FJ 2019_DMA_Awareness_Both_25-54_All,AG2680063699238,PP687201105177,Awareness | Breakfast Sausage Stuffed Pepp,C626740568651,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_4.22.19_5.31.19,05/06/2021,7,0,0,7,0,0,0,0,0,0,0,0,0.0
4.22.19_5.31.19_FJ 2019_DMA_Awareness_Both_25-54_All,AG2680063699238,PP687201105177,Awareness | Breakfast Sausage Stuffed Pepp,C626740568651,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_4.22.19_5.31.19,05/07/2021,6,0,0,6,0,0,0,0,0,0,0,0,0.0
4.22.19_5.31.19_FJ 2019_DMA_Awareness_Both_25-54_All,AG2680063699238,PP687201105177,Awareness | Breakfast Sausage Stuffed Pepp,C626740568651,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_4.22.19_5.31.19,05/08/2021,13,0,0,13,0,0,0,0,0,0,0,0,0.0
4.22.19_5.31.19_FJ 2019_DMA_Awareness_Both_25-54_All,AG2680063699238,PP687201105177,Awareness | Breakfast Sausage Stuffed Pepp,C626740568651,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_4.22.19_5.31.19,05/09/2021,20,1,0,20,1,0,0,0,0,0,0,0,0.0
4.22.19_5.31.19_FJ 2019_DMA_Awareness_Both_25-54_All,AG2680063699238,PP687201105177,Awareness | Breakfast Sausage Stuffed Pepp,C626740568651,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_4.22.19_5.31.19,05/10/2021,17,0,0,17,0,0,0,0,0,0,0,0,0.0
4.22.19_5.31.19_FJ 2019_DMA_Awareness_Both_25-54_All,AG2680063699238,PP687201105177,Awareness | Breakfast Sausage Stuffed Pepp,C626740568651,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_4.22.19_5.31.19,05/11/2021,8,0,0,8,0,0,0,0,0,0,0,0,0.0
4.22.19_5.31.19_FJ 2019_DMA_Awareness_Both_25-54_All,AG2680063699238,PP687201105177,Awareness | Breakfast Sausage Stuffed Pepp,C626740568651,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_4.22.19_5.31.19,05/12/2021,5,0,0,5,0,0,0,0,0,0,0,0,0.0
4.22.19_5.31.19_FJ 2019_DMA_Awareness_Both_25-54_All,AG2680063699238,PP687201105177,Awareness | Breakfast Sausage Stuffed Pepp,C626740568651,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_4.22.19_5.31.19,05/13/2021,16,1,0,16,1,0,0,0,0,0,0,0,0.0
4.22.19_5.31.19_FJ 2019_DMA_Awareness_Both_25-54_All,AG2680063699238,PP687201105177,Awareness | Breakfast Sausage Stuffed Pepp,C626740568651,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_4.22.19_5.31.19,05/14/2021,12,0,0,12,0,0,0,0,0,0,0,0,0.0
4.22.19_5.31.19_FJ 2019_DMA_Awareness_Both_25-54_All,AG2680063699238,PP687201105177,Awareness | Breakfast Sausage Stuffed Pepp,C626740568651,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_4.22.19_5.31.19,05/15/2021,17,0,0,17,0,0,0,0,0,0,0,0,0.0
4.22.19_5.31.19_FJ 2019_DMA_Awareness_Both_25-54_All,AG2680063699238,PP687201105177,Awareness | Breakfast Sausage Stuffed Pepp,C626740568651,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_4.22.19_5.31.19,05/16/2021,11,0,0,11,0,0,0,0,0,0,0,0,0.0
4.22.19_5.31.19_FJ 2019_DMA_Awareness_Both_25-54_All,AG2680063699238,PP687201105177,Awareness | Breakfast Sausage Stuffed Pepp,C626740568651,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_4.22.19_5.31.19,05/17/2021,14,0,0,14,0,0,0,0,0,0,0,0,0.0
4.22.19_5.31.19_FJ 2019_DMA_Awareness_Both_25-54_All,AG2680063699238,PP687201105178,Awareness | Pancake Bacon Dippers,C626740568651,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_4.22.19_5.31.19,05/04/2021,57,1,0,57,1,0,0,0,0,0,0,0,0.0
4.22.19_5.31.19_FJ 2019_DMA_Awareness_Both_25-54_All,AG2680063699238,PP687201105178,Awareness | Pancake Bacon Dippers,C626740568651,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_4.22.19_5.31.19,05/05/2021,32,0,0,32,0,0,0,0,0,0,0,0,0.0
4.22.19_5.31.19_FJ 2019_DMA_Awareness_Both_25-54_All,AG2680063699238,PP687201105178,Awareness | Pancake Bacon Dippers,C626740568651,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_4.22.19_5.31.19,05/06/2021,33,1,0,33,1,0,0,0,0,0,0,0,0.0
4.22.19_5.31.19_FJ 2019_DMA_Awareness_Both_25-54_All,AG2680063699238,PP687201105178,Awareness | Pancake Bacon Dippers,C626740568651,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_4.22.19_5.31.19,05/07/2021,30,1,0,30,1,0,0,0,0,0,0,0,0.0
4.22.19_5.31.19_FJ 2019_DMA_Awareness_Both_25-54_All,AG2680063699238,PP687201105178,Awareness | Pancake Bacon Dippers,C626740568651,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_4.22.19_5.31.19,05/08/2021,68,2,1,68,2,0,0,0,0,0,0,0,0.0
4.22.19_5.31.19_FJ 2019_DMA_Awareness_Both_25-54_All,AG2680063699238,PP687201105178,Awareness | Pancake Bacon Dippers,C626740568651,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_4.22.19_5.31.19,05/09/2021,50,0,0,50,0,0,0,0,0,0,0,0,0.0
4.22.19_5.31.19_FJ 2019_DMA_Awareness_Both_25-54_All,AG2680063699238,PP687201105178,Awareness | Pancake Bacon Dippers,C626740568651,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_4.22.19_5.31.19,05/10/2021,25,0,0,25,0,0,0,0,0,0,0,0,0.0
4.22.19_5.31.19_FJ 2019_DMA_Awareness_Both_25-54_All,AG2680063699238,PP687201105178,Awareness | Pancake Bacon Dippers,C626740568651,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_4.22.19_5.31.19,05/11/2021,36,1,1,36,1,0,0,0,0,0,0,0,0.0
4.22.19_5.31.19_FJ 2019_DMA_Awareness_Both_25-54_All,AG2680063699238,PP687201105178,Awareness | Pancake Bacon Dippers,C626740568651,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_4.22.19_5.31.19,05/12/2021,25,1,0,25,1,0,0,0,0,0,0,0,0.0
4.22.19_5.31.19_FJ 2019_DMA_Awareness_Both_25-54_All,AG2680063699238,PP687201105178,Awareness | Pancake Bacon Dippers,C626740568651,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_4.22.19_5.31.19,05/13/2021,45,2,1,45,2,0,0,0,0,0,0,0,0.0
4.22.19_5.31.19_FJ 2019_DMA_Awareness_Both_25-54_All,AG2680063699238,PP687201105178,Awareness | Pancake Bacon Dippers,C626740568651,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_4.22.19_5.31.19,05/14/2021,59,9,0,59,9,0,0,0,0,0,0,0,0.0
4.22.19_5.31.19_FJ 2019_DMA_Awareness_Both_25-54_All,AG2680063699238,PP687201105178,Awareness | Pancake Bacon Dippers,C626740568651,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_4.22.19_5.31.19,05/15/2021,43,4,0,43,4,0,0,0,0,0,0,0,0.0
4.22.19_5.31.19_FJ 2019_DMA_Awareness_Both_25-54_All,AG2680063699238,PP687201105178,Awareness | Pancake Bacon Dippers,C626740568651,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_4.22.19_5.31.19,05/16/2021,49,2,0,49,2,0,0,0,0,0,0,0,0.0
4.22.19_5.31.19_FJ 2019_DMA_Awareness_Both_25-54_All,AG2680063699238,PP687201105178,Awareness | Pancake Bacon Dippers,C626740568651,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_4.22.19_5.31.19,05/17/2021,36,0,0,36,0,0,0,0,0,0,0,0,0.0
7.29.19_9.29.19__FJ 2019_DMA_Awareness_Both_25-54_All,AG2680064132988,PP687201977042,Awareness | Before the big game give them,C626740887824,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_7.29.19_9.29.19,05/04/2021,3,0,0,3,0,0,0,0,0,0,0,0,0.0
7.29.19_9.29.19__FJ 2019_DMA_Awareness_Both_25-54_All,AG2680064132988,PP687201977042,Awareness | Before the big game give them,C626740887824,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_7.29.19_9.29.19,05/05/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
7.29.19_9.29.19__FJ 2019_DMA_Awareness_Both_25-54_All,AG2680064132988,PP687201977042,Awareness | Before the big game give them,C626740887824,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_7.29.19_9.29.19,05/06/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
7.29.19_9.29.19__FJ 2019_DMA_Awareness_Both_25-54_All,AG2680064132988,PP687201977042,Awareness | Before the big game give them,C626740887824,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_7.29.19_9.29.19,05/07/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
7.29.19_9.29.19__FJ 2019_DMA_Awareness_Both_25-54_All,AG2680064132988,PP687201977042,Awareness | Before the big game give them,C626740887824,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_7.29.19_9.29.19,05/08/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
7.29.19_9.29.19__FJ 2019_DMA_Awareness_Both_25-54_All,AG2680064132988,PP687201977042,Awareness | Before the big game give them,C626740887824,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_7.29.19_9.29.19,05/09/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
7.29.19_9.29.19__FJ 2019_DMA_Awareness_Both_25-54_All,AG2680064132988,PP687201977042,Awareness | Before the big game give them,C626740887824,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_7.29.19_9.29.19,05/10/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
7.29.19_9.29.19__FJ 2019_DMA_Awareness_Both_25-54_All,AG2680064132988,PP687201977042,Awareness | Before the big game give them,C626740887824,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_7.29.19_9.29.19,05/11/2021,4,0,0,4,0,0,0,0,0,0,0,0,0.0
7.29.19_9.29.19__FJ 2019_DMA_Awareness_Both_25-54_All,AG2680064132988,PP687201977042,Awareness | Before the big game give them,C626740887824,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_7.29.19_9.29.19,05/13/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
7.29.19_9.29.19__FJ 2019_DMA_Awareness_Both_25-54_All,AG2680064132988,PP687201977042,Awareness | Before the big game give them,C626740887824,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_7.29.19_9.29.19,05/14/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
7.29.19_9.29.19__FJ 2019_DMA_Awareness_Both_25-54_All,AG2680064132988,PP687201977042,Awareness | Before the big game give them,C626740887824,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_7.29.19_9.29.19,05/15/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
7.29.19_9.29.19__FJ 2019_DMA_Awareness_Both_25-54_All,AG2680064132988,PP687201977042,Awareness | Before the big game give them,C626740887824,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_7.29.19_9.29.19,05/16/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
7.29.19_9.29.19__FJ 2019_DMA_Awareness_Both_25-54_All,AG2680064132988,PP687201977042,Awareness | Before the big game give them,C626740887824,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_7.29.19_9.29.19,05/17/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
7.29.19_9.29.19__FJ 2019_DMA_Awareness_Both_25-54_All,AG2680064132988,PP687201977043,Awareness | Bento Box Recipe,C626740887824,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_7.29.19_9.29.19,05/04/2021,20,1,0,20,1,0,0,0,0,0,0,0,0.0
7.29.19_9.29.19__FJ 2019_DMA_Awareness_Both_25-54_All,AG2680064132988,PP687201977043,Awareness | Bento Box Recipe,C626740887824,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_7.29.19_9.29.19,05/05/2021,18,0,0,18,0,0,0,0,0,0,0,0,0.0
7.29.19_9.29.19__FJ 2019_DMA_Awareness_Both_25-54_All,AG2680064132988,PP687201977043,Awareness | Bento Box Recipe,C626740887824,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_7.29.19_9.29.19,05/06/2021,16,0,0,16,0,0,0,0,0,0,0,0,0.0
7.29.19_9.29.19__FJ 2019_DMA_Awareness_Both_25-54_All,AG2680064132988,PP687201977043,Awareness | Bento Box Recipe,C626740887824,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_7.29.19_9.29.19,05/07/2021,16,0,0,16,0,0,0,0,0,0,0,0,0.0
7.29.19_9.29.19__FJ 2019_DMA_Awareness_Both_25-54_All,AG2680064132988,PP687201977043,Awareness | Bento Box Recipe,C626740887824,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_7.29.19_9.29.19,05/08/2021,16,0,0,16,0,0,0,0,0,0,0,0,0.0
7.29.19_9.29.19__FJ 2019_DMA_Awareness_Both_25-54_All,AG2680064132988,PP687201977043,Awareness | Bento Box Recipe,C626740887824,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_7.29.19_9.29.19,05/09/2021,16,1,1,16,1,0,0,0,0,0,0,0,0.0
7.29.19_9.29.19__FJ 2019_DMA_Awareness_Both_25-54_All,AG2680064132988,PP687201977043,Awareness | Bento Box Recipe,C626740887824,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_7.29.19_9.29.19,05/10/2021,20,1,0,20,1,0,0,0,0,0,0,0,0.0
7.29.19_9.29.19__FJ 2019_DMA_Awareness_Both_25-54_All,AG2680064132988,PP687201977043,Awareness | Bento Box Recipe,C626740887824,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_7.29.19_9.29.19,05/11/2021,28,2,0,28,2,0,0,0,0,0,0,0,0.0
7.29.19_9.29.19__FJ 2019_DMA_Awareness_Both_25-54_All,AG2680064132988,PP687201977043,Awareness | Bento Box Recipe,C626740887824,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_7.29.19_9.29.19,05/12/2021,27,1,0,27,1,0,0,0,0,0,0,0,0.0
7.29.19_9.29.19__FJ 2019_DMA_Awareness_Both_25-54_All,AG2680064132988,PP687201977043,Awareness | Bento Box Recipe,C626740887824,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_7.29.19_9.29.19,05/13/2021,18,0,0,18,0,0,0,0,0,0,0,0,0.0
7.29.19_9.29.19__FJ 2019_DMA_Awareness_Both_25-54_All,AG2680064132988,PP687201977043,Awareness | Bento Box Recipe,C626740887824,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_7.29.19_9.29.19,05/14/2021,9,0,0,9,0,0,0,0,0,0,0,0,0.0
7.29.19_9.29.19__FJ 2019_DMA_Awareness_Both_25-54_All,AG2680064132988,PP687201977043,Awareness | Bento Box Recipe,C626740887824,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_7.29.19_9.29.19,05/15/2021,14,1,0,14,1,0,0,0,0,0,0,0,0.0
7.29.19_9.29.19__FJ 2019_DMA_Awareness_Both_25-54_All,AG2680064132988,PP687201977043,Awareness | Bento Box Recipe,C626740887824,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_7.29.19_9.29.19,05/16/2021,18,0,0,18,0,0,0,0,0,0,0,0,0.0
7.29.19_9.29.19__FJ 2019_DMA_Awareness_Both_25-54_All,AG2680064132988,PP687201977043,Awareness | Bento Box Recipe,C626740887824,Farmer John_2019 Brand Awareness_Pinterest_Brand Awareness_7.29.19_9.29.19,05/17/2021,53,2,1,53,2,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202523394,Awareness | Bacon Wrapped Asparagus,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/04/2021,3,0,0,3,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202523394,Awareness | Bacon Wrapped Asparagus,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/05/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202523394,Awareness | Bacon Wrapped Asparagus,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/06/2021,5,0,0,5,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202523394,Awareness | Bacon Wrapped Asparagus,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/07/2021,3,0,0,3,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202523394,Awareness | Bacon Wrapped Asparagus,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/08/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202523394,Awareness | Bacon Wrapped Asparagus,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/09/2021,6,0,0,6,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202523394,Awareness | Bacon Wrapped Asparagus,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/10/2021,3,0,0,3,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202523394,Awareness | Bacon Wrapped Asparagus,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/11/2021,6,0,0,6,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202523394,Awareness | Bacon Wrapped Asparagus,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/12/2021,3,0,0,3,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202523394,Awareness | Bacon Wrapped Asparagus,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/13/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202523394,Awareness | Bacon Wrapped Asparagus,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/15/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202523394,Awareness | Bacon Wrapped Asparagus,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/16/2021,8,0,0,8,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202523394,Awareness | Bacon Wrapped Asparagus,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/17/2021,3,0,0,3,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202523395,Awareness | Charcuterie Board,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/04/2021,274,6,1,274,6,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202523395,Awareness | Charcuterie Board,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/05/2021,320,11,0,320,11,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202523395,Awareness | Charcuterie Board,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/06/2021,310,10,0,310,10,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202523395,Awareness | Charcuterie Board,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/07/2021,334,11,1,334,11,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202523395,Awareness | Charcuterie Board,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/08/2021,367,13,0,367,13,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202523395,Awareness | Charcuterie Board,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/09/2021,488,16,2,488,16,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202523395,Awareness | Charcuterie Board,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/10/2021,296,13,3,296,13,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202523395,Awareness | Charcuterie Board,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/11/2021,312,7,0,312,7,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202523395,Awareness | Charcuterie Board,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/12/2021,327,22,2,327,22,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202523395,Awareness | Charcuterie Board,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/13/2021,223,6,0,223,6,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202523395,Awareness | Charcuterie Board,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/14/2021,130,4,0,130,4,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202523395,Awareness | Charcuterie Board,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/15/2021,212,5,1,212,5,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202523395,Awareness | Charcuterie Board,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/16/2021,153,4,1,153,4,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202523395,Awareness | Charcuterie Board,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/17/2021,184,4,0,184,4,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202562673,Awareness | Maple Bacon Bark,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/04/2021,3,0,0,3,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202562673,Awareness | Maple Bacon Bark,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/05/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202562673,Awareness | Maple Bacon Bark,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/06/2021,12,0,0,12,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202562673,Awareness | Maple Bacon Bark,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/07/2021,7,0,0,7,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202562673,Awareness | Maple Bacon Bark,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/08/2021,7,0,0,7,0,0,0,0,0,0,0,0,0.0
