Ad group name,Ad group,Ad ID,Ad name,Campaign ID,Campaign name,Date,Earned impressions,Earned link clicks,Earned saves,Impressions,Link clicks,Paid impressions,Paid link clicks,Paid saves,Paid video played at 100%,Paid video played at 25%,Paid video played at 75%,Paid video played at 95%,Spend in account currency
6/5-12/31,AG2680062671976,PP687198627245,Pork & Pasta,C626739865576,***2018 Fresh | Portfolio Pinterest,05/04/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
6/5-12/31,AG2680062671976,PP687198627245,Pork & Pasta,C626739865576,***2018 Fresh | Portfolio Pinterest,05/09/2021,3,0,0,3,0,0,0,0,0,0,0,0,0
6/5-12/31,AG2680062671976,PP687198627245,Pork & Pasta,C626739865576,***2018 Fresh | Portfolio Pinterest,05/12/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
6/5-12/31,AG2680062671976,PP687199381875,Carnitas Tacos,C626739865576,***2018 Fresh | Portfolio Pinterest,05/06/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
6/5-12/31,AG2680062671976,PP687199381875,Carnitas Tacos,C626739865576,***2018 Fresh | Portfolio Pinterest,05/10/2021,2,0,0,2,0,0,0,0,0,0,0,0,0
6/5-12/31,AG2680062671976,PP687199381875,Carnitas Tacos,C626739865576,***2018 Fresh | Portfolio Pinterest,05/12/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
6/5-12/31,AG2680062671976,PP687199381875,Carnitas Tacos,C626739865576,***2018 Fresh | Portfolio Pinterest,05/14/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
6/5-12/31,AG2680062671976,PP687199381875,Carnitas Tacos,C626739865576,***2018 Fresh | Portfolio Pinterest,05/16/2021,3,0,0,3,0,0,0,0,0,0,0,0,0
10/5-12/31,AG2680063022132,PP687199382010,Root Beer Ribs,C626740089914,***2018 Fresh | Portfolio Pinterest Video,05/04/2021,3,0,0,3,0,0,0,0,0,0,0,0,0
10/5-12/31,AG2680063022132,PP687199382010,Root Beer Ribs,C626740089914,***2018 Fresh | Portfolio Pinterest Video,05/05/2021,2,0,0,2,0,0,0,0,0,0,0,0,0
10/5-12/31,AG2680063022132,PP687199382010,Root Beer Ribs,C626740089914,***2018 Fresh | Portfolio Pinterest Video,05/06/2021,10,0,0,10,0,0,0,0,0,0,0,0,0
10/5-12/31,AG2680063022132,PP687199382010,Root Beer Ribs,C626740089914,***2018 Fresh | Portfolio Pinterest Video,05/07/2021,5,0,0,5,0,0,0,0,0,0,0,0,0
10/5-12/31,AG2680063022132,PP687199382010,Root Beer Ribs,C626740089914,***2018 Fresh | Portfolio Pinterest Video,05/08/2021,4,0,0,4,0,0,0,0,0,0,0,0,0
10/5-12/31,AG2680063022132,PP687199382010,Root Beer Ribs,C626740089914,***2018 Fresh | Portfolio Pinterest Video,05/09/2021,10,0,0,10,0,0,0,0,0,0,0,0,0
10/5-12/31,AG2680063022132,PP687199382010,Root Beer Ribs,C626740089914,***2018 Fresh | Portfolio Pinterest Video,05/10/2021,2,0,0,2,0,0,0,0,0,0,0,0,0
10/5-12/31,AG2680063022132,PP687199382010,Root Beer Ribs,C626740089914,***2018 Fresh | Portfolio Pinterest Video,05/11/2021,5,0,0,5,0,0,0,0,0,0,0,0,0
10/5-12/31,AG2680063022132,PP687199382010,Root Beer Ribs,C626740089914,***2018 Fresh | Portfolio Pinterest Video,05/12/2021,7,0,0,7,0,0,0,0,0,0,0,0,0
10/5-12/31,AG2680063022132,PP687199382010,Root Beer Ribs,C626740089914,***2018 Fresh | Portfolio Pinterest Video,05/14/2021,6,0,0,6,0,0,0,0,0,0,0,0,0
10/5-12/31,AG2680063022132,PP687199382010,Root Beer Ribs,C626740089914,***2018 Fresh | Portfolio Pinterest Video,05/15/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
10/5-12/31,AG2680063022132,PP687199382010,Root Beer Ribs,C626740089914,***2018 Fresh | Portfolio Pinterest Video,05/16/2021,4,0,0,4,0,0,0,0,0,0,0,0,0
10/5-12/31,AG2680063022132,PP687199382010,Root Beer Ribs,C626740089914,***2018 Fresh | Portfolio Pinterest Video,05/17/2021,3,0,0,3,0,0,0,0,0,0,0,0,0
Dole Partnership,AG2680062996194,PP687199476896,11/1 November Dole,C626740072339,Packaged - Dole Partnership,05/05/2021,4,0,0,4,0,0,0,0,0,0,0,0,0
Dole Partnership,AG2680062996194,PP687199476896,11/1 November Dole,C626740072339,Packaged - Dole Partnership,05/06/2021,2,0,0,2,0,0,0,0,0,0,0,0,0
Dole Partnership,AG2680062996194,PP687199476896,11/1 November Dole,C626740072339,Packaged - Dole Partnership,05/07/2021,3,0,0,3,0,0,0,0,0,0,0,0,0
Dole Partnership,AG2680062996194,PP687199476896,11/1 November Dole,C626740072339,Packaged - Dole Partnership,05/08/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
Dole Partnership,AG2680062996194,PP687199476896,11/1 November Dole,C626740072339,Packaged - Dole Partnership,05/09/2021,3,0,0,3,0,0,0,0,0,0,0,0,0
Dole Partnership,AG2680062996194,PP687199476896,11/1 November Dole,C626740072339,Packaged - Dole Partnership,05/10/2021,2,0,0,2,0,0,0,0,0,0,0,0,0
Dole Partnership,AG2680062996194,PP687199476896,11/1 November Dole,C626740072339,Packaged - Dole Partnership,05/12/2021,10,0,0,10,0,0,0,0,0,0,0,0,0
Dole Partnership,AG2680062996194,PP687199476896,11/1 November Dole,C626740072339,Packaged - Dole Partnership,05/13/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545952,Bacon Bar,C626740130963,Packaged Holiday Hub,05/04/2021,32,1,1,32,1,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545952,Bacon Bar,C626740130963,Packaged Holiday Hub,05/05/2021,7,0,0,7,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545952,Bacon Bar,C626740130963,Packaged Holiday Hub,05/06/2021,10,0,0,10,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545952,Bacon Bar,C626740130963,Packaged Holiday Hub,05/07/2021,7,0,0,7,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545952,Bacon Bar,C626740130963,Packaged Holiday Hub,05/08/2021,7,0,0,7,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545952,Bacon Bar,C626740130963,Packaged Holiday Hub,05/09/2021,6,0,0,6,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545952,Bacon Bar,C626740130963,Packaged Holiday Hub,05/10/2021,20,1,0,20,1,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545952,Bacon Bar,C626740130963,Packaged Holiday Hub,05/11/2021,11,0,0,11,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545952,Bacon Bar,C626740130963,Packaged Holiday Hub,05/12/2021,26,0,0,26,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545952,Bacon Bar,C626740130963,Packaged Holiday Hub,05/13/2021,16,1,0,16,1,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545952,Bacon Bar,C626740130963,Packaged Holiday Hub,05/14/2021,14,1,1,14,1,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545952,Bacon Bar,C626740130963,Packaged Holiday Hub,05/15/2021,12,0,0,12,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545952,Bacon Bar,C626740130963,Packaged Holiday Hub,05/16/2021,25,4,0,25,4,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545952,Bacon Bar,C626740130963,Packaged Holiday Hub,05/17/2021,8,0,0,8,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545953,Bacon Jam,C626740130963,Packaged Holiday Hub,05/05/2021,2,0,0,2,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545953,Bacon Jam,C626740130963,Packaged Holiday Hub,05/06/2021,2,0,0,2,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545953,Bacon Jam,C626740130963,Packaged Holiday Hub,05/07/2021,2,0,0,2,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545953,Bacon Jam,C626740130963,Packaged Holiday Hub,05/09/2021,2,0,0,2,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545953,Bacon Jam,C626740130963,Packaged Holiday Hub,05/10/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545953,Bacon Jam,C626740130963,Packaged Holiday Hub,05/11/2021,4,0,0,4,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545953,Bacon Jam,C626740130963,Packaged Holiday Hub,05/12/2021,3,0,0,3,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545953,Bacon Jam,C626740130963,Packaged Holiday Hub,05/13/2021,6,0,0,6,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545953,Bacon Jam,C626740130963,Packaged Holiday Hub,05/14/2021,4,0,0,4,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545953,Bacon Jam,C626740130963,Packaged Holiday Hub,05/15/2021,6,0,0,6,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545953,Bacon Jam,C626740130963,Packaged Holiday Hub,05/16/2021,6,0,0,6,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545954,Bacon Twists,C626740130963,Packaged Holiday Hub,05/04/2021,56,0,0,56,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545954,Bacon Twists,C626740130963,Packaged Holiday Hub,05/05/2021,54,0,0,54,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545954,Bacon Twists,C626740130963,Packaged Holiday Hub,05/06/2021,37,1,1,37,1,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545954,Bacon Twists,C626740130963,Packaged Holiday Hub,05/07/2021,48,0,0,48,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545954,Bacon Twists,C626740130963,Packaged Holiday Hub,05/08/2021,32,0,0,32,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545954,Bacon Twists,C626740130963,Packaged Holiday Hub,05/09/2021,46,0,0,46,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545954,Bacon Twists,C626740130963,Packaged Holiday Hub,05/10/2021,24,0,0,24,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545954,Bacon Twists,C626740130963,Packaged Holiday Hub,05/11/2021,31,0,0,31,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545954,Bacon Twists,C626740130963,Packaged Holiday Hub,05/12/2021,29,0,0,29,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545954,Bacon Twists,C626740130963,Packaged Holiday Hub,05/13/2021,53,1,1,53,1,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545954,Bacon Twists,C626740130963,Packaged Holiday Hub,05/14/2021,23,0,0,23,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545954,Bacon Twists,C626740130963,Packaged Holiday Hub,05/15/2021,14,0,0,14,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545954,Bacon Twists,C626740130963,Packaged Holiday Hub,05/16/2021,37,0,0,37,0,0,0,0,0,0,0,0,0
Packaged Holiday Hub,AG2680063082972,PP687199545954,Bacon Twists,C626740130963,Packaged Holiday Hub,05/17/2021,28,0,0,28,0,0,0,0,0,0,0,0,0
10/5-12/31,AG2680063022132,PP687199575305,Pulled Pork Enchiladas (November),C626740089914,***2018 Fresh | Portfolio Pinterest Video,05/04/2021,178,19,1,178,19,0,0,0,0,0,0,0,0
10/5-12/31,AG2680063022132,PP687199575305,Pulled Pork Enchiladas (November),C626740089914,***2018 Fresh | Portfolio Pinterest Video,05/05/2021,232,18,0,232,18,0,0,0,0,0,0,0,0
10/5-12/31,AG2680063022132,PP687199575305,Pulled Pork Enchiladas (November),C626740089914,***2018 Fresh | Portfolio Pinterest Video,05/06/2021,118,3,0,118,3,0,0,0,0,0,0,0,0
10/5-12/31,AG2680063022132,PP687199575305,Pulled Pork Enchiladas (November),C626740089914,***2018 Fresh | Portfolio Pinterest Video,05/07/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
10/5-12/31,AG2680063022132,PP687199575305,Pulled Pork Enchiladas (November),C626740089914,***2018 Fresh | Portfolio Pinterest Video,05/11/2021,2,0,0,2,0,0,0,0,0,0,0,0,0
6/5-12/31,AG2680062671976,PP687199876807,Roasted Pork Perfection (December),C626739865576,***2018 Fresh | Portfolio Pinterest,05/10/2021,2,0,0,2,0,0,0,0,0,0,0,0,0
10/5-12/31,AG2680063022132,PP687199876814,Fresh Pork with Sweet Balsamic (December),C626740089914,***2018 Fresh | Portfolio Pinterest Video,05/11/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
10/5-12/31,AG2680063022132,PP687199876814,Fresh Pork with Sweet Balsamic (December),C626740089914,***2018 Fresh | Portfolio Pinterest Video,05/12/2021,3,0,0,3,0,0,0,0,0,0,0,0,0
10/5-12/31,AG2680063022132,PP687199876814,Fresh Pork with Sweet Balsamic (December),C626740089914,***2018 Fresh | Portfolio Pinterest Video,05/13/2021,6,0,0,6,0,0,0,0,0,0,0,0,0
10/5-12/31,AG2680063022132,PP687199876814,Fresh Pork with Sweet Balsamic (December),C626740089914,***2018 Fresh | Portfolio Pinterest Video,05/14/2021,2,0,0,2,0,0,0,0,0,0,0,0,0
10/5-12/31,AG2680063022132,PP687199876814,Fresh Pork with Sweet Balsamic (December),C626740089914,***2018 Fresh | Portfolio Pinterest Video,05/15/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
10/5-12/31,AG2680063022132,PP687199876814,Fresh Pork with Sweet Balsamic (December),C626740089914,***2018 Fresh | Portfolio Pinterest Video,05/16/2021,2,0,0,2,0,0,0,0,0,0,0,0,0
10/5-12/31,AG2680063022132,PP687199876814,Fresh Pork with Sweet Balsamic (December),C626740089914,***2018 Fresh | Portfolio Pinterest Video,05/17/2021,3,0,0,3,0,0,0,0,0,0,0,0,0
1.21.19_12.31.19_General Market_DMA_Awareness_Both_25-54_All Placements,AG2680063336880,PP687200289630,Jan/Feb Quesadilla,C626740307126,Fresh_Baseline Marinated_Pinterest_Brand Awareness_1.21.19_6.30.19,05/04/2021,5,0,0,5,0,0,0,0,0,0,0,0,0
1.21.19_12.31.19_General Market_DMA_Awareness_Both_25-54_All Placements,AG2680063336880,PP687200289630,Jan/Feb Quesadilla,C626740307126,Fresh_Baseline Marinated_Pinterest_Brand Awareness_1.21.19_6.30.19,05/05/2021,18,0,0,18,0,0,0,0,0,0,0,0,0
1.21.19_12.31.19_General Market_DMA_Awareness_Both_25-54_All Placements,AG2680063336880,PP687200289630,Jan/Feb Quesadilla,C626740307126,Fresh_Baseline Marinated_Pinterest_Brand Awareness_1.21.19_6.30.19,05/06/2021,5,0,0,5,0,0,0,0,0,0,0,0,0
1.21.19_12.31.19_General Market_DMA_Awareness_Both_25-54_All Placements,AG2680063336880,PP687200289630,Jan/Feb Quesadilla,C626740307126,Fresh_Baseline Marinated_Pinterest_Brand Awareness_1.21.19_6.30.19,05/07/2021,9,0,0,9,0,0,0,0,0,0,0,0,0
1.21.19_12.31.19_General Market_DMA_Awareness_Both_25-54_All Placements,AG2680063336880,PP687200289630,Jan/Feb Quesadilla,C626740307126,Fresh_Baseline Marinated_Pinterest_Brand Awareness_1.21.19_6.30.19,05/08/2021,5,0,0,5,0,0,0,0,0,0,0,0,0
1.21.19_12.31.19_General Market_DMA_Awareness_Both_25-54_All Placements,AG2680063336880,PP687200289630,Jan/Feb Quesadilla,C626740307126,Fresh_Baseline Marinated_Pinterest_Brand Awareness_1.21.19_6.30.19,05/09/2021,11,0,0,11,0,0,0,0,0,0,0,0,0
1.21.19_12.31.19_General Market_DMA_Awareness_Both_25-54_All Placements,AG2680063336880,PP687200289630,Jan/Feb Quesadilla,C626740307126,Fresh_Baseline Marinated_Pinterest_Brand Awareness_1.21.19_6.30.19,05/10/2021,7,0,0,7,0,0,0,0,0,0,0,0,0
1.21.19_12.31.19_General Market_DMA_Awareness_Both_25-54_All Placements,AG2680063336880,PP687200289630,Jan/Feb Quesadilla,C626740307126,Fresh_Baseline Marinated_Pinterest_Brand Awareness_1.21.19_6.30.19,05/11/2021,10,0,0,10,0,0,0,0,0,0,0,0,0
1.21.19_12.31.19_General Market_DMA_Awareness_Both_25-54_All Placements,AG2680063336880,PP687200289630,Jan/Feb Quesadilla,C626740307126,Fresh_Baseline Marinated_Pinterest_Brand Awareness_1.21.19_6.30.19,05/12/2021,6,0,0,6,0,0,0,0,0,0,0,0,0
1.21.19_12.31.19_General Market_DMA_Awareness_Both_25-54_All Placements,AG2680063336880,PP687200289630,Jan/Feb Quesadilla,C626740307126,Fresh_Baseline Marinated_Pinterest_Brand Awareness_1.21.19_6.30.19,05/13/2021,5,0,0,5,0,0,0,0,0,0,0,0,0
1.21.19_12.31.19_General Market_DMA_Awareness_Both_25-54_All Placements,AG2680063336880,PP687200289630,Jan/Feb Quesadilla,C626740307126,Fresh_Baseline Marinated_Pinterest_Brand Awareness_1.21.19_6.30.19,05/14/2021,4,0,0,4,0,0,0,0,0,0,0,0,0
1.21.19_12.31.19_General Market_DMA_Awareness_Both_25-54_All Placements,AG2680063336880,PP687200289630,Jan/Feb Quesadilla,C626740307126,Fresh_Baseline Marinated_Pinterest_Brand Awareness_1.21.19_6.30.19,05/15/2021,9,0,0,9,0,0,0,0,0,0,0,0,0
1.21.19_12.31.19_General Market_DMA_Awareness_Both_25-54_All Placements,AG2680063336880,PP687200289630,Jan/Feb Quesadilla,C626740307126,Fresh_Baseline Marinated_Pinterest_Brand Awareness_1.21.19_6.30.19,05/16/2021,12,0,0,12,0,0,0,0,0,0,0,0,0
1.21.19_12.31.19_General Market_DMA_Awareness_Both_25-54_All Placements,AG2680063336880,PP687200289630,Jan/Feb Quesadilla,C626740307126,Fresh_Baseline Marinated_Pinterest_Brand Awareness_1.21.19_6.30.19,05/17/2021,7,0,0,7,0,0,0,0,0,0,0,0,0
1.21.19_12.31.19_General Market_DMA_Awareness_Both_25-54_All Placements,AG2680063336880,PP687200289631,March Orange Pork Stir-Fry,C626740307126,Fresh_Baseline Marinated_Pinterest_Brand Awareness_1.21.19_6.30.19,05/09/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
1.21.19_12.31.19_General Market_DMA_Awareness_Both_25-54_All Placements,AG2680063336880,PP687200289631,March Orange Pork Stir-Fry,C626740307126,Fresh_Baseline Marinated_Pinterest_Brand Awareness_1.21.19_6.30.19,05/11/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
1.21.19_12.31.19_General Market_DMA_Awareness_Both_25-54_All Placements,AG2680063336880,PP687200289631,March Orange Pork Stir-Fry,C626740307126,Fresh_Baseline Marinated_Pinterest_Brand Awareness_1.21.19_6.30.19,05/12/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
1.21.19_12.31.19_General Market_DMA_Awareness_Both_25-54_All Placements,AG2680063336880,PP687200289631,March Orange Pork Stir-Fry,C626740307126,Fresh_Baseline Marinated_Pinterest_Brand Awareness_1.21.19_6.30.19,05/13/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
1.21.19_12.31.19_General Market_DMA_Awareness_Both_25-54_All Placements,AG2680063336880,PP687200289631,March Orange Pork Stir-Fry,C626740307126,Fresh_Baseline Marinated_Pinterest_Brand Awareness_1.21.19_6.30.19,05/16/2021,2,0,0,2,0,0,0,0,0,0,0,0,0
General Market_DMA_Video_Both_25-54_All Placements,AG2680063340043,PP687200289705,Jan/Feb Peppery Pork Stew,C626740309256,Fresh_Baseline Marinated_Pinterest_Video_1.21.19-6.30.19,05/04/2021,5,0,0,5,0,0,0,0,0,0,0,0,0
General Market_DMA_Video_Both_25-54_All Placements,AG2680063340043,PP687200289705,Jan/Feb Peppery Pork Stew,C626740309256,Fresh_Baseline Marinated_Pinterest_Video_1.21.19-6.30.19,05/05/2021,5,0,0,5,0,0,0,0,0,0,0,0,0
General Market_DMA_Video_Both_25-54_All Placements,AG2680063340043,PP687200289705,Jan/Feb Peppery Pork Stew,C626740309256,Fresh_Baseline Marinated_Pinterest_Video_1.21.19-6.30.19,05/07/2021,3,0,0,3,0,0,0,0,0,0,0,0,0
General Market_DMA_Video_Both_25-54_All Placements,AG2680063340043,PP687200289705,Jan/Feb Peppery Pork Stew,C626740309256,Fresh_Baseline Marinated_Pinterest_Video_1.21.19-6.30.19,05/08/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
General Market_DMA_Video_Both_25-54_All Placements,AG2680063340043,PP687200289705,Jan/Feb Peppery Pork Stew,C626740309256,Fresh_Baseline Marinated_Pinterest_Video_1.21.19-6.30.19,05/09/2021,2,0,0,2,0,0,0,0,0,0,0,0,0
General Market_DMA_Video_Both_25-54_All Placements,AG2680063340043,PP687200289705,Jan/Feb Peppery Pork Stew,C626740309256,Fresh_Baseline Marinated_Pinterest_Video_1.21.19-6.30.19,05/10/2021,3,0,0,3,0,0,0,0,0,0,0,0,0
General Market_DMA_Video_Both_25-54_All Placements,AG2680063340043,PP687200289705,Jan/Feb Peppery Pork Stew,C626740309256,Fresh_Baseline Marinated_Pinterest_Video_1.21.19-6.30.19,05/11/2021,4,0,0,4,0,0,0,0,0,0,0,0,0
General Market_DMA_Video_Both_25-54_All Placements,AG2680063340043,PP687200289705,Jan/Feb Peppery Pork Stew,C626740309256,Fresh_Baseline Marinated_Pinterest_Video_1.21.19-6.30.19,05/13/2021,2,0,0,2,0,0,0,0,0,0,0,0,0
General Market_DMA_Video_Both_25-54_All Placements,AG2680063340043,PP687200289705,Jan/Feb Peppery Pork Stew,C626740309256,Fresh_Baseline Marinated_Pinterest_Video_1.21.19-6.30.19,05/14/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
General Market_DMA_Video_Both_25-54_All Placements,AG2680063340043,PP687200289705,Jan/Feb Peppery Pork Stew,C626740309256,Fresh_Baseline Marinated_Pinterest_Video_1.21.19-6.30.19,05/16/2021,4,0,0,4,0,0,0,0,0,0,0,0,0
General Market_DMA_Video_Both_25-54_All Placements,AG2680063340043,PP687200289705,Jan/Feb Peppery Pork Stew,C626740309256,Fresh_Baseline Marinated_Pinterest_Video_1.21.19-6.30.19,05/17/2021,4,0,0,4,0,0,0,0,0,0,0,0,0
General Market_DMA_Video_Both_25-54_All Placements,AG2680063340043,PP687200289706,March Cheddary Pork and Corn Casserole,C626740309256,Fresh_Baseline Marinated_Pinterest_Video_1.21.19-6.30.19,05/04/2021,8,0,0,8,0,0,0,0,0,0,0,0,0
General Market_DMA_Video_Both_25-54_All Placements,AG2680063340043,PP687200289706,March Cheddary Pork and Corn Casserole,C626740309256,Fresh_Baseline Marinated_Pinterest_Video_1.21.19-6.30.19,05/05/2021,7,0,0,7,0,0,0,0,0,0,0,0,0
General Market_DMA_Video_Both_25-54_All Placements,AG2680063340043,PP687200289706,March Cheddary Pork and Corn Casserole,C626740309256,Fresh_Baseline Marinated_Pinterest_Video_1.21.19-6.30.19,05/06/2021,6,0,0,6,0,0,0,0,0,0,0,0,0
General Market_DMA_Video_Both_25-54_All Placements,AG2680063340043,PP687200289706,March Cheddary Pork and Corn Casserole,C626740309256,Fresh_Baseline Marinated_Pinterest_Video_1.21.19-6.30.19,05/07/2021,7,0,0,7,0,0,0,0,0,0,0,0,0
General Market_DMA_Video_Both_25-54_All Placements,AG2680063340043,PP687200289706,March Cheddary Pork and Corn Casserole,C626740309256,Fresh_Baseline Marinated_Pinterest_Video_1.21.19-6.30.19,05/08/2021,3,0,0,3,0,0,0,0,0,0,0,0,0
General Market_DMA_Video_Both_25-54_All Placements,AG2680063340043,PP687200289706,March Cheddary Pork and Corn Casserole,C626740309256,Fresh_Baseline Marinated_Pinterest_Video_1.21.19-6.30.19,05/09/2021,9,0,0,9,0,0,0,0,0,0,0,0,0
General Market_DMA_Video_Both_25-54_All Placements,AG2680063340043,PP687200289706,March Cheddary Pork and Corn Casserole,C626740309256,Fresh_Baseline Marinated_Pinterest_Video_1.21.19-6.30.19,05/10/2021,7,0,0,7,0,0,0,0,0,0,0,0,0
General Market_DMA_Video_Both_25-54_All Placements,AG2680063340043,PP687200289706,March Cheddary Pork and Corn Casserole,C626740309256,Fresh_Baseline Marinated_Pinterest_Video_1.21.19-6.30.19,05/11/2021,7,0,0,7,0,0,0,0,0,0,0,0,0
General Market_DMA_Video_Both_25-54_All Placements,AG2680063340043,PP687200289706,March Cheddary Pork and Corn Casserole,C626740309256,Fresh_Baseline Marinated_Pinterest_Video_1.21.19-6.30.19,05/12/2021,8,0,0,8,0,0,0,0,0,0,0,0,0
General Market_DMA_Video_Both_25-54_All Placements,AG2680063340043,PP687200289706,March Cheddary Pork and Corn Casserole,C626740309256,Fresh_Baseline Marinated_Pinterest_Video_1.21.19-6.30.19,05/13/2021,6,0,0,6,0,0,0,0,0,0,0,0,0
General Market_DMA_Video_Both_25-54_All Placements,AG2680063340043,PP687200289706,March Cheddary Pork and Corn Casserole,C626740309256,Fresh_Baseline Marinated_Pinterest_Video_1.21.19-6.30.19,05/14/2021,4,0,0,4,0,0,0,0,0,0,0,0,0
General Market_DMA_Video_Both_25-54_All Placements,AG2680063340043,PP687200289706,March Cheddary Pork and Corn Casserole,C626740309256,Fresh_Baseline Marinated_Pinterest_Video_1.21.19-6.30.19,05/15/2021,6,0,0,6,0,0,0,0,0,0,0,0,0
General Market_DMA_Video_Both_25-54_All Placements,AG2680063340043,PP687200289706,March Cheddary Pork and Corn Casserole,C626740309256,Fresh_Baseline Marinated_Pinterest_Video_1.21.19-6.30.19,05/16/2021,27,0,0,27,0,0,0,0,0,0,0,0,0
General Market_DMA_Video_Both_25-54_All Placements,AG2680063340043,PP687200289706,March Cheddary Pork and Corn Casserole,C626740309256,Fresh_Baseline Marinated_Pinterest_Video_1.21.19-6.30.19,05/17/2021,8,0,0,8,0,0,0,0,0,0,0,0,0
3.28.19_12.31.19_General Market_USA_Awareness_Both_25-54_All Placements,AG2680063606516,PP687200849400,March/ April Easter,C626740491952,Packaged_Brand_Pinterest_Brand Awareness_3.28.19_6.30.19,05/04/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
3.28.19_12.31.19_General Market_USA_Awareness_Both_25-54_All Placements,AG2680063606516,PP687200849400,March/ April Easter,C626740491952,Packaged_Brand_Pinterest_Brand Awareness_3.28.19_6.30.19,05/05/2021,2,0,0,2,0,0,0,0,0,0,0,0,0
3.28.19_12.31.19_General Market_USA_Awareness_Both_25-54_All Placements,AG2680063606516,PP687200849400,March/ April Easter,C626740491952,Packaged_Brand_Pinterest_Brand Awareness_3.28.19_6.30.19,05/06/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
3.28.19_12.31.19_General Market_USA_Awareness_Both_25-54_All Placements,AG2680063606516,PP687200849400,March/ April Easter,C626740491952,Packaged_Brand_Pinterest_Brand Awareness_3.28.19_6.30.19,05/16/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
